PK_DetEmpresas;cd_natureza_juridica;de_natureza_juridica;de_situacao;de_classif_natureza_juridica;fl_optante_simples;qt_filial;tipo_empresa;fl_optante_simei;de_saude_tributaria;de_nivel_atividade;nu_ordem
8644;2135;EMPRESARIO INDIVIDUAL;SE;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;0
9730;2135;EMPRESARIO INDIVIDUAL;AL;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
6078;2062;SOCIEDADE EMPRESARIA LIMITADA;SC;ATIVA;0;;PRIVADO;0;AMARELO;BAIXA;1
18396;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RS;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;0
17809;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;BA;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;2
17814;2062;SOCIEDADE EMPRESARIA LIMITADA;MA;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;0
6078;2062;SOCIEDADE EMPRESARIA LIMITADA;SC;ATIVA;0;;PRIVADO;0;AMARELO;BAIXA;0
17814;2062;SOCIEDADE EMPRESARIA LIMITADA;MA;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;1
9999;2135;EMPRESARIO INDIVIDUAL;BA;BAIXADA;1;;PRIVADO;1;VERDE;INATIVA;0
18355;2135;EMPRESARIO INDIVIDUAL;RR;ATIVA;1;;PRIVADO;0;LARANJA;ALTA;0
9700;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;0
6085;2062;SOCIEDADE EMPRESARIA LIMITADA;PI;ATIVA;0;1;PRIVADO;0;LARANJA;MEDIA;0
9667;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;0;AZUL;ALTA;2
9700;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;1
18007;2135;EMPRESARIO INDIVIDUAL;RS;BAIXADA;0;;PRIVADO;0;AMARELO;INATIVA;0
9690;2062;SOCIEDADE EMPRESARIA LIMITADA;PI;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;2
13706;2135;EMPRESARIO INDIVIDUAL;PR;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;1
8644;2135;EMPRESARIO INDIVIDUAL;SE;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;2
17462;2240;SOCIEDADE SIMPLES LIMITADA;RJ;ATIVA;0;1;PRIVADO;0;AZUL;ALTA;0
8590;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;0;;PRIVADO;0;AZUL;ALTA;4
17462;2240;SOCIEDADE SIMPLES LIMITADA;RJ;ATIVA;0;1;PRIVADO;0;AZUL;ALTA;1
17462;2240;SOCIEDADE SIMPLES LIMITADA;RJ;ATIVA;0;1;PRIVADO;0;AZUL;ALTA;4
8599;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;2
17441;2135;EMPRESARIO INDIVIDUAL;PE;BAIXADA;1;;PRIVADO;1;;INATIVA;3
8609;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;ATIVA;1;;PRIVADO;0;AZUL;ALTA;2
8609;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;ATIVA;1;;PRIVADO;0;AZUL;ALTA;0
17441;2135;EMPRESARIO INDIVIDUAL;PE;BAIXADA;1;;PRIVADO;1;;INATIVA;2
8651;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;0
8651;2135;EMPRESARIO INDIVIDUAL;SP;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;1
8557;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;TO;ATIVA;1;;PRIVADO;0;VERDE;ALTA;3
8599;2135;EMPRESARIO INDIVIDUAL;DF;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;1
18446;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;3
9972;2135;EMPRESARIO INDIVIDUAL;BA;BAIXADA;1;;PRIVADO;0;AZUL;INATIVA;2
6029;2062;SOCIEDADE EMPRESARIA LIMITADA;ES;ATIVA;1;;PRIVADO;0;AMARELO;ALTA;0
14026;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;CE;ATIVA;0;;PRIVADO;0;AZUL;ALTA;1
13706;2135;EMPRESARIO INDIVIDUAL;PR;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;3
17137;2054;SOCIEDADE ANONIMA FECHADA;AL;ATIVA;0;;PRIVADO;0;VERMELHO;ALTA;0
9972;2135;EMPRESARIO INDIVIDUAL;BA;BAIXADA;1;;PRIVADO;0;AZUL;INATIVA;0
13706;2135;EMPRESARIO INDIVIDUAL;PR;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;0
8587;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;1
17462;2240;SOCIEDADE SIMPLES LIMITADA;RJ;ATIVA;0;1;PRIVADO;0;AZUL;ALTA;3
8587;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;3
8609;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;ATIVA;1;;PRIVADO;0;AZUL;ALTA;3
13822;2062;SOCIEDADE EMPRESARIA LIMITADA;PA;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;0
8557;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;TO;ATIVA;1;;PRIVADO;0;VERDE;ALTA;4
8941;2062;SOCIEDADE EMPRESARIA LIMITADA;TO;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;0
5978;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;0
17614;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;1
17137;2054;SOCIEDADE ANONIMA FECHADA;AL;ATIVA;0;;PRIVADO;0;VERMELHO;ALTA;3
17590;2062;SOCIEDADE EMPRESARIA LIMITADA;PI;ATIVA;0;;PRIVADO;0;AZUL;ALTA;0
17429;2135;EMPRESARIO INDIVIDUAL;AL;ATIVA;0;;PRIVADO;0;AMARELO;BAIXA;0
17363;2240;SOCIEDADE SIMPLES LIMITADA;SP;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
17404;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RS;ATIVA;1;;PRIVADO;0;AZUL;ALTA;3
18459;2062;SOCIEDADE EMPRESARIA LIMITADA;RJ;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;0
5959;2062;SOCIEDADE EMPRESARIA LIMITADA;MT;ATIVA;0;;PRIVADO;0;AZUL;ALTA;2
18027;2240;SOCIEDADE SIMPLES LIMITADA;MG;ATIVA;1;;PRIVADO;0;AZUL;ALTA;2
186;2135;EMPRESARIO INDIVIDUAL;MA;BAIXADA;0;;PRIVADO;0;;INATIVA;1
17712;2240;SOCIEDADE SIMPLES LIMITADA;RR;ATIVA;1;;PRIVADO;0;AZUL;ALTA;0
17404;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RS;ATIVA;1;;PRIVADO;0;AZUL;ALTA;0
5989;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;2
17441;2135;EMPRESARIO INDIVIDUAL;PE;BAIXADA;1;;PRIVADO;1;;INATIVA;1
17712;2240;SOCIEDADE SIMPLES LIMITADA;RR;ATIVA;1;;PRIVADO;0;AZUL;ALTA;1
17704;2135;EMPRESARIO INDIVIDUAL;MT;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;1
17619;2054;SOCIEDADE ANONIMA FECHADA;PE;ATIVA;0;1;PRIVADO;0;VERDE;ALTA;1
17561;2062;SOCIEDADE EMPRESARIA LIMITADA;AC;ATIVA;1;;PRIVADO;0;AZUL;ALTA;0
18027;2240;SOCIEDADE SIMPLES LIMITADA;MG;ATIVA;1;;PRIVADO;0;AZUL;ALTA;3
17619;2054;SOCIEDADE ANONIMA FECHADA;PE;ATIVA;0;1;PRIVADO;0;VERDE;ALTA;0
8277;2062;SOCIEDADE EMPRESARIA LIMITADA;AC;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;0
5989;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;3
8274;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;ATIVA;1;;PRIVADO;0;LARANJA;BAIXA;0
17429;2135;EMPRESARIO INDIVIDUAL;AL;ATIVA;0;;PRIVADO;0;AMARELO;BAIXA;1
5993;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;;PRIVADO;0;AZUL;BAIXA;1
8320;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;0;;PRIVADO;0;LARANJA;MUITO BAIXA;0
17404;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RS;ATIVA;1;;PRIVADO;0;AZUL;ALTA;4
8250;2135;EMPRESARIO INDIVIDUAL;MS;ATIVA;1;;PRIVADO;1;VERDE;MEDIA;4
5964;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;1
6057;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;BAIXADA;0;;PRIVADO;0;AMARELO;INATIVA;2
5964;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;4
18594;2062;SOCIEDADE EMPRESARIA LIMITADA;AL;ATIVA;1;;PRIVADO;0;AZUL;ALTA;3
186;2135;EMPRESARIO INDIVIDUAL;MA;BAIXADA;0;;PRIVADO;0;;INATIVA;2
5964;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;3
18594;2062;SOCIEDADE EMPRESARIA LIMITADA;AL;ATIVA;1;;PRIVADO;0;AZUL;ALTA;4
17363;2240;SOCIEDADE SIMPLES LIMITADA;SP;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;1
5978;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;1
5968;2135;EMPRESARIO INDIVIDUAL;AL;ATIVA;1;;PRIVADO;1;AZUL;MEDIA;0
9654;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;1;1;PRIVADO;0;AZUL;ALTA;1
9667;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;1;;PRIVADO;0;AZUL;ALTA;1
5964;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;2
18594;2062;SOCIEDADE EMPRESARIA LIMITADA;AL;ATIVA;1;;PRIVADO;0;AZUL;ALTA;1
5968;2135;EMPRESARIO INDIVIDUAL;AL;ATIVA;1;;PRIVADO;1;AZUL;MEDIA;1
17267;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;SP;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;0
17234;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;PE;ATIVA;1;2;PRIVADO;0;VERDE;ALTA;0
17267;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;SP;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;1
17284;2240;SOCIEDADE SIMPLES LIMITADA;SP;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;1
9654;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;1;1;PRIVADO;0;AZUL;ALTA;3
17343;2240;SOCIEDADE SIMPLES LIMITADA;SP;ATIVA;0;;PRIVADO;0;AZUL;ALTA;3
5989;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;4
17404;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RS;ATIVA;1;;PRIVADO;0;AZUL;ALTA;1
10663;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;3
17267;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;SP;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;2
30008;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;BA;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;1
17284;2240;SOCIEDADE SIMPLES LIMITADA;SP;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;0
17234;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;PE;ATIVA;1;2;PRIVADO;0;VERDE;ALTA;3
18533;2135;EMPRESARIO INDIVIDUAL;CE;ATIVA;1;;PRIVADO;0;LARANJA;ALTA;2
17234;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;PE;ATIVA;1;2;PRIVADO;0;VERDE;ALTA;2
5964;2062;SOCIEDADE EMPRESARIA LIMITADA;BA;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;0
8941;2062;SOCIEDADE EMPRESARIA LIMITADA;TO;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;2
9817;2062;SOCIEDADE EMPRESARIA LIMITADA;;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;1
17141;2240;SOCIEDADE SIMPLES LIMITADA;SP;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;4
17101;2143;COOPERATIVA;SP;ATIVA;0;;PRIVADO;0;VERDE;ALTA;1
17404;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RS;ATIVA;1;;PRIVADO;0;AZUL;ALTA;2
17101;2143;COOPERATIVA;SP;ATIVA;0;;PRIVADO;0;VERDE;ALTA;3
9834;2135;EMPRESARIO INDIVIDUAL;AM;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;0
5978;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;4
18672;2135;EMPRESARIO INDIVIDUAL;PE;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;0
5982;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;1
9613;2062;SOCIEDADE EMPRESARIA LIMITADA;MA;ATIVA;0;1;PRIVADO;0;LARANJA;MUITO BAIXA;2
18027;2240;SOCIEDADE SIMPLES LIMITADA;MG;ATIVA;1;;PRIVADO;0;AZUL;ALTA;4
17101;2143;COOPERATIVA;SP;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
17626;2062;SOCIEDADE EMPRESARIA LIMITADA;ES;ATIVA;1;;PRIVADO;0;VERDE;ALTA;1
8807;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;;PRIVADO;0;AZUL;ALTA;1
8803;2062;SOCIEDADE EMPRESARIA LIMITADA;RR;ATIVA;0;3;PRIVADO;0;AZUL;ALTA;2
8807;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;;PRIVADO;0;AZUL;ALTA;4
16577;2240;SOCIEDADE SIMPLES LIMITADA;SP;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;2
8919;2062;SOCIEDADE EMPRESARIA LIMITADA;PE;ATIVA;0;;PRIVADO;0;LARANJA;MEDIA;2
8818;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;1;;PRIVADO;0;AMARELO;BAIXA;0
8803;2062;SOCIEDADE EMPRESARIA LIMITADA;RR;ATIVA;0;3;PRIVADO;0;AZUL;ALTA;1
5978;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;2
17284;2240;SOCIEDADE SIMPLES LIMITADA;SP;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;4
18155;3999;ASSOCIACAO PRIVADA;PR;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;0
18155;3999;ASSOCIACAO PRIVADA;PR;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;3
8803;2062;SOCIEDADE EMPRESARIA LIMITADA;RR;ATIVA;0;3;PRIVADO;0;AZUL;ALTA;0
8790;2062;SOCIEDADE EMPRESARIA LIMITADA;SE;ATIVA;0;;PRIVADO;0;AZUL;ALTA;2
6069;2062;SOCIEDADE EMPRESARIA LIMITADA;MG;ATIVA;1;;PRIVADO;0;LARANJA;ALTA;2
8807;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;;PRIVADO;0;AZUL;ALTA;2
17996;3034;SERVICO NOTARIAL E REGISTRAL CARTORIO;MG;ATIVA;0;;PRIVADO;0;LARANJA;ALTA;0
18817;2062;SOCIEDADE EMPRESARIA LIMITADA;MA;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
18421;2135;EMPRESARIO INDIVIDUAL;RJ;BAIXADA;1;;PRIVADO;1;;INATIVA;0
5982;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;2
5989;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;1
5982;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;4
18817;2062;SOCIEDADE EMPRESARIA LIMITADA;MA;ATIVA;0;;PRIVADO;0;VERDE;ALTA;3
5989;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;0
17704;2135;EMPRESARIO INDIVIDUAL;MT;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;0
17626;2062;SOCIEDADE EMPRESARIA LIMITADA;ES;ATIVA;1;;PRIVADO;0;VERDE;ALTA;0
18857;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;GO;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;0
18817;2062;SOCIEDADE EMPRESARIA LIMITADA;MA;ATIVA;0;;PRIVADO;0;VERDE;ALTA;1
5982;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;3
17590;2062;SOCIEDADE EMPRESARIA LIMITADA;PI;ATIVA;0;;PRIVADO;0;AZUL;ALTA;1
18780;2062;SOCIEDADE EMPRESARIA LIMITADA;PI;ATIVA;1;1;PRIVADO;0;VERDE;ALTA;0
9817;2062;SOCIEDADE EMPRESARIA LIMITADA;;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;2
18421;2135;EMPRESARIO INDIVIDUAL;RJ;BAIXADA;1;;PRIVADO;1;;INATIVA;3
18421;2135;EMPRESARIO INDIVIDUAL;RJ;BAIXADA;1;;PRIVADO;1;;INATIVA;2
18436;2240;SOCIEDADE SIMPLES LIMITADA;RJ;BAIXADA;0;;PRIVADO;0;LARANJA;INATIVA;0
18989;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;4
9796;2135;EMPRESARIO INDIVIDUAL;TO;ATIVA;1;;PRIVADO;0;AZUL;ALTA;0
25019;2135;EMPRESARIO INDIVIDUAL;RJ;BAIXADA;1;;PRIVADO;1;AMARELO;INATIVA;3
19024;2135;EMPRESARIO INDIVIDUAL;MT;ATIVA;1;;PRIVADO;0;LARANJA;MEDIA;0
8912;2135;EMPRESARIO INDIVIDUAL;MG;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
8912;2135;EMPRESARIO INDIVIDUAL;MG;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;2
17614;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;0
8975;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;0;;PRIVADO;0;AZUL;BAIXA;1
9817;2062;SOCIEDADE EMPRESARIA LIMITADA;;BAIXADA;0;;PRIVADO;0;AZUL;INATIVA;0
9654;2135;EMPRESARIO INDIVIDUAL;PR;ATIVA;1;1;PRIVADO;0;AZUL;ALTA;0
18436;2240;SOCIEDADE SIMPLES LIMITADA;RJ;BAIXADA;0;;PRIVADO;0;LARANJA;INATIVA;1
5978;2135;EMPRESARIO INDIVIDUAL;SC;ATIVA;1;;PRIVADO;0;AZUL;BAIXA;3
33973;2135;EMPRESARIO INDIVIDUAL;GO;BAIXADA;0;;PRIVADO;0;AMARELO;INATIVA;4
17638;2135;EMPRESARIO INDIVIDUAL;PI;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;1
9118;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;SP;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;3
29533;4014;EMPRESA INDIVIDUAL IMOBILIARIA;RO;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;1
18817;2062;SOCIEDADE EMPRESARIA LIMITADA;MA;ATIVA;0;;PRIVADO;0;VERDE;ALTA;2
18945;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;3
18695;2062;SOCIEDADE EMPRESARIA LIMITADA;TO;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
17310;2062;SOCIEDADE EMPRESARIA LIMITADA;SC;ATIVA;0;;PRIVADO;0;AZUL;BAIXA;0
29533;4014;EMPRESA INDIVIDUAL IMOBILIARIA;RO;ATIVA;0;;PRIVADO;0;LARANJA;BAIXA;0
16577;2240;SOCIEDADE SIMPLES LIMITADA;SP;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;0
29595;2240;SOCIEDADE SIMPLES LIMITADA;DF;ATIVA;0;1;PRIVADO;0;VERDE;ALTA;1
30095;2135;EMPRESARIO INDIVIDUAL;SE;ATIVA;0;;PRIVADO;0;VERDE;ALTA;1
9096;2135;EMPRESARIO INDIVIDUAL;RN;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;0
34010;3069;FUNDACAO PRIVADA;SC;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
34036;2062;SOCIEDADE EMPRESARIA LIMITADA;AL;ATIVA;1;;PRIVADO;0;VERMELHO;ALTA;1
30065;2062;SOCIEDADE EMPRESARIA LIMITADA;SP;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;0
8728;2062;SOCIEDADE EMPRESARIA LIMITADA;PR;ATIVA;1;;PRIVADO;0;LARANJA;BAIXA;1
9096;2135;EMPRESARIO INDIVIDUAL;RN;ATIVA;1;;PRIVADO;1;AMARELO;MEDIA;3
34071;3077;SERVICO SOCIAL AUTONOMO;RS;ATIVA;0;;PRIVADO;0;VERDE;ALTA;0
8915;2135;EMPRESARIO INDIVIDUAL;BA;ATIVA;1;1;PRIVADO;0;AZUL;ALTA;0
18989;2135;EMPRESARIO INDIVIDUAL;RS;ATIVA;0;;PRIVADO;0;VERMELHO;BAIXA;1
18857;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;GO;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;1
34013;2062;SOCIEDADE EMPRESARIA LIMITADA;PE;ATIVA;0;2;PRIVADO;0;LARANJA;MEDIA;0
16509;2054;SOCIEDADE ANONIMA FECHADA;RJ;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;0
9039;2135;EMPRESARIO INDIVIDUAL;MA;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;0
33973;2135;EMPRESARIO INDIVIDUAL;GO;BAIXADA;0;;PRIVADO;0;AMARELO;INATIVA;0
33973;2135;EMPRESARIO INDIVIDUAL;GO;BAIXADA;0;;PRIVADO;0;AMARELO;INATIVA;3
9014;2135;EMPRESARIO INDIVIDUAL;GO;ATIVA;0;;PRIVADO;0;AMARELO;ALTA;2
33934;3999;ASSOCIACAO PRIVADA;MT;ATIVA;0;;PRIVADO;0;AMARELO;MEDIA;0
9039;2135;EMPRESARIO INDIVIDUAL;MA;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;1
16866;2240;SOCIEDADE SIMPLES LIMITADA;SC;ATIVA;0;;PRIVADO;0;VERDE;MEDIA;0
16826;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;PR;ATIVA;0;1;PRIVADO;0;VERDE;ALTA;4
17638;2135;EMPRESARIO INDIVIDUAL;PI;ATIVA;1;;PRIVADO;0;AMARELO;MEDIA;0
17626;2062;SOCIEDADE EMPRESARIA LIMITADA;ES;ATIVA;1;;PRIVADO;0;VERDE;ALTA;4
9039;2135;EMPRESARIO INDIVIDUAL;MA;ATIVA;1;;PRIVADO;0;VERDE;MEDIA;3
19688;2062;SOCIEDADE EMPRESARIA LIMITADA;RN;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;0
24805;2062;SOCIEDADE EMPRESARIA LIMITADA;AP;ATIVA;1;;PRIVADO;0;VERDE;ALTA;2
24912;2046;SOCIEDADE ANONIMA ABERTA;PR;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;0
18945;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;4
29952;2062;SOCIEDADE EMPRESARIA LIMITADA;PB;ATIVA;1;;PRIVADO;0;VERDE;ALTA;0
34054;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;PE;ATIVA;0;;PUBLICO;0;VERMELHO;MEDIA;0
9118;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;SP;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;1
18945;2062;SOCIEDADE EMPRESARIA LIMITADA;RS;ATIVA;0;;PRIVADO;0;VERMELHO;MEDIA;2
33973;2135;EMPRESARIO INDIVIDUAL;GO;BAIXADA;0;;PRIVADO;0;AMARELO;INATIVA;1
9118;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;SP;ATIVA;0;;PRIVADO;0;AZUL;MEDIA;0
29789;2240;SOCIEDADE SIMPLES LIMITADA;RJ;ATIVA;1;;PRIVADO;0;AZUL;MEDIA;0
24805;2062;SOCIEDADE EMPRESARIA LIMITADA;AP;ATIVA;1;;PRIVADO;0;VERDE;ALTA;4
17647;2240;SOCIEDADE SIMPLES LIMITADA;SP;ATIVA;0;;PRIVADO;0;VERDE;ALTA;1
17647;2240;SOCIEDADE SIMPLES LIMITADA;SP;ATIVA;0;;PRIVADO;0;VERDE;ALTA;3
18695;2062;SOCIEDADE EMPRESARIA LIMITADA;TO;ATIVA;0;;PRIVADO;0;VERDE;ALTA;4
